City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,Year,Month,Day,DayOfWeek,WeekOfYear,Season,City_enc,Season_enc
Mumbai,2023-01-20,13.876426325460622,31.146955047025788,39.534543306635435,24.993939482547372,23.123129036579122,5.679042526445822,0.19199421381318504,18.279003688938214,11.049894398159209,3.1121357414392863,3.4841344833239374,7.5018350053676475,19.42,2023,1,20,4,3,Winter,8,4
Bengaluru,2015-11-07,89.99967482231641,58.32898652708361,31.501959209069522,2.463255104917118,10.151949582889623,16.119593628354913,0.6371754001826999,13.963676791478914,46.664597906537416,3.7406792272114258,21.23255217432032,13.756551077245849,52.83,2015,11,7,5,45,Autumn,1,0
Ahmedabad,2017-01-08,79.18838320544174,33.632641369775016,7.582480146180232,20.83572589839152,1.169208326106174,11.824549514142364,0.30884593686500744,9.150864800952236,15.678792158483423,0.9886939871334999,4.786092031918179,1.7567312961154655,41.89,2017,1,8,6,1,Winter,0,4
Bengaluru,2023-11-16,78.10207080960456,58.20534192036231,8.7768170890948,37.53636455423486,25.45880052703692,45.100443878122334,1.8409445866391656,7.130518437311057,5.0,3.15129044705395,8.12749433523785,4.7214575659772375,48.94,2023,11,16,3,46,Autumn,1,0
Jaipur,2016-06-29,31.327531339746987,35.35292145271399,0.9515090662496608,1.6408865925089855,9.224583565749535,32.98100201599282,3.083691278135082,6.043027925013826,6.332612167606423,0.37563540779103144,1.283184649026308,0.16583245570669256,22.83,2016,6,29,2,26,Summer,5,3
Kolkata,2021-09-27,104.41317062213359,156.60474198620716,0.3173162015858907,42.84698139655888,24.113383431878933,17.001446830215706,1.2938214586402994,0.14582192942263936,5.0,0.030088008399741115,2.8999514342572876,7.258387264384445,83.03875,2021,9,27,0,39,Monsoon,6,1
Bengaluru,2015-09-08,32.525513712421144,53.46295518238132,12.963710577258665,25.770847134231925,13.015356843876091,4.5505599825639855,0.7918452853642239,2.786967805298859,20.03695279233598,3.5591923544450905,5.38842268158625,4.101133422247666,31.29,2015,9,8,1,37,Monsoon,1,1
Jaipur,2017-01-28,66.0426627909634,34.59365501878868,2.008336130060005,53.73368764494902,37.02424647110745,4.555305308900106,4.234869766964656,0.911834787162383,5.0,3.7722495273641004,10.675130556503793,5.59898991471402,44.69,2017,1,28,5,4,Winter,5,4
Delhi,2019-12-10,10.903702259198802,32.878030531637975,4.313475752270852,7.379416742272244,120.86123855419754,32.087083475632866,0.03215592084841844,28.29344674761426,57.48388621332416,2.9197160665118806,3.2881058444954956,0.7715443280170349,21.74,2019,12,10,1,50,Winter,3,4
Lucknow,2023-10-18,27.55576404093239,157.5363111364183,37.51593884571801,53.74204915607414,31.695010033979504,13.204484110312308,0.5443437034192038,29.50121769923443,83.51080908805501,0.8987374853824535,30.110796902035805,8.289329351761719,68.66,2023,10,18,2,42,Monsoon,7,1
Bengaluru,2018-07-21,29.234313977004874,88.8618899355595,16.927290846302046,2.980060281252956,41.63969650057824,23.35850246985004,0.48999437906865945,28.08088347497937,9.994014342582457,7.871201355781528,2.4873979793406695,1.478143398616317,36.95,2018,7,21,5,29,Summer,1,3
Delhi,2019-06-20,31.425195310325467,32.08559809429902,20.082363595151325,15.516867255406249,100.66865396815189,8.963852010359343,0.6605591233727285,25.549617507816706,23.26025406273802,6.2545825942869655,15.091713537926543,5.7726159278006115,26.56,2019,6,20,3,25,Summer,3,3
Mumbai,2020-03-29,11.468461912616432,59.34415293027799,4.1522785225142265,6.674992440175551,18.73622300698959,1.6317226865288303,0.3932081301046142,3.7525278799320203,25.620669496931388,2.1741647028119395,4.534986886148909,4.4964523562177705,22.99,2020,3,29,6,13,Spring,8,2
Pune,2023-07-08,58.15458608142307,10.474302054263468,35.2823184785409,62.62925189510503,7.2871882639147625,6.067428988749248,1.1597584771749965,10.15279505469761,22.766389543515626,9.231341201657232,17.921648125394793,5.303569643274657,36.36,2023,7,8,5,27,Summer,9,3
Ahmedabad,2017-03-24,75.40610568896865,21.496217232330885,40.4960025808571,36.615244512876046,13.295869952717869,2.6358361840605715,0.4469564529505847,35.76405017023018,5.0,1.0641144715105617,25.65323682066301,0.2577155058604843,41.56,2017,3,24,4,12,Spring,0,2
Mumbai,2015-01-29,18.26364530696047,32.291302824712204,14.81851606614681,0.7706679101956678,20.61978966704304,22.837404194665055,1.0570526701262075,21.39311365850692,38.5793120577416,2.0267133534265303,2.0704331045948923,6.771083382866029,21.11,2015,1,29,3,5,Winter,8,4
Mumbai,2017-08-15,13.225235528748419,31.741593400099205,48.73553907442884,0.2870697822565346,41.42749188406292,18.08521341707978,0.744041673418816,0.027329170320861886,14.850102371690964,7.89000974322655,6.762449161655817,7.929821151888397,14.47,2017,8,15,1,33,Summer,8,3
Jaipur,2020-07-25,17.900823190490918,127.62679028132774,37.26450254768709,10.327541161890412,0.18394346962494398,1.3885223582030877,1.5294802913929626,9.226872109313145,24.386815087107117,1.8603712705971964,1.6766848800820213,3.2200313243399705,43.85,2020,7,25,5,30,Summer,5,3
Kolkata,2016-04-21,49.22486762366587,14.297280281627271,26.284994877349227,4.63943310050331,76.79731997077111,14.568547118295017,1.083558641646883,0.16091301074391692,8.56333574447945,1.9103472019150267,12.235812351516977,2.6285208473907296,22.91,2016,4,21,3,16,Spring,6,2
Chennai,2015-11-14,20.547048720887158,20.096294194634517,26.49088816556958,29.852265733408107,3.1657965978951057,31.088241046261945,0.3039489909644681,4.941339142643845,6.112465013535122,0.24816483253358476,17.852094548511726,2.096892540237682,17.95,2015,11,14,5,46,Autumn,2,0
Lucknow,2015-09-02,29.74758048029616,74.93912657472247,2.227425861493557,32.70119814384624,92.36632549528755,17.928382377880343,1.0467144172182805,8.584198690004097,24.811192941461137,0.7122842719490634,4.934244696242686,13.147251579293718,37.89,2015,9,2,2,36,Monsoon,7,1
Kolkata,2017-01-17,14.030470154909777,64.14785282104951,6.317133165302504,77.11479450209336,119.3794469107767,10.734325149131346,0.9585431361844472,33.50978545466529,22.72309986875608,0.5154456402958657,5.0542507130254855,7.033878481998494,40.06,2017,1,17,1,3,Winter,6,4
Jaipur,2016-11-27,104.41317062213359,42.741075574269026,1.3837268001086265,77.11479450209336,120.86123855419754,5.606516205572076,0.9470486942257922,15.936416534631114,11.404932464071525,2.4990618931723345,2.279548329200833,5.996895644414418,83.03875,2016,11,27,6,47,Autumn,5,0
Ahmedabad,2015-09-29,35.11256004593284,157.8465124366483,0.17438220869527107,32.26709792659033,66.32626189191686,32.718360270544586,0.2738661015505438,6.7526518686962085,41.03104701847476,1.1503399789239743,3.660540150213241,12.991941908862882,79.47,2015,9,29,1,40,Monsoon,0,1
Lucknow,2019-11-07,31.02291293309262,84.11500455368956,3.4468589359355226,0.17073832476300596,6.119312359365913,8.243623656539524,2.391590547964052,10.119442513683337,36.89228250345701,0.2404771357086915,3.9140401876097872,2.1444560756622266,38.26,2019,11,7,3,45,Autumn,7,0
Lucknow,2018-06-16,49.13324372914877,55.63322927949716,42.48663310355434,13.341677153560088,48.98975389403718,29.006093602792536,1.8210002875484794,25.505996209376086,28.299233022151846,2.1398806418732668,1.6909850015035575,4.9731277395591125,39.33,2018,6,16,5,24,Summer,7,3
Jaipur,2021-08-21,32.024330948539685,52.69074993555356,5.4854229527154805,21.593453392293863,9.092152257901265,22.917857698555395,1.0594335946961129,5.342745954983207,5.0,3.3188795890424343,3.7099445199786314,5.792716491966794,29.18,2021,8,21,5,33,Summer,5,3
Hyderabad,2015-09-23,30.724799816107964,37.31862379581644,62.05510354743852,20.74524113117494,90.97072734889164,25.410806845953694,0.5481011618758272,14.319034119999333,23.07800396277459,4.001410158190697,23.77921986492117,15.238310232594356,27.37,2015,9,23,2,39,Monsoon,4,1
Mumbai,2023-02-21,34.655067869492584,52.13515462874869,18.190821222831573,27.74032126250791,15.227344407333996,45.100443878122334,0.9257300127340409,4.562190620444907,64.77373541159729,5.451562448033721,3.9361435521217363,2.7859721101095247,36.7,2023,2,21,1,8,Winter,8,4
Pune,2017-07-09,23.095307983357905,104.51864096750575,5.416721662460738,77.11479450209336,15.828273634359268,20.72011071307524,1.5178960397700623,9.807842352706366,11.098321960468462,1.9730875811438242,3.2080762910972833,2.5556371126781037,51.61,2017,7,9,6,27,Summer,9,3
Hyderabad,2015-12-06,14.78714370564172,93.77739508397235,13.748503787773934,20.27823817760254,99.8726738564889,0.519507332818037,3.1714509921585456,0.3745142482741457,85.14383919541693,1.4858996107608142,4.855515264543482,0.441358623438027,41.76,2015,12,6,6,49,Winter,4,4
Jaipur,2016-01-24,32.77331362892744,46.851091551033385,4.946030968428633,3.4592291883171997,0.5327752490753273,3.449387152676656,1.2174497482566553,28.686075067485028,72.65359627290853,3.4571956178801573,30.49942823247772,0.5182126541958881,34.28,2016,1,24,6,3,Winter,5,4
Hyderabad,2022-03-09,104.41317062213359,75.9525526615247,62.05510354743852,20.27823817760254,8.625181667173976,0.5374413961543041,0.4859700047764487,0.7433509649176258,5.891630682554791,0.04036459428893581,14.463804384891937,3.585140983368654,83.03875,2022,3,9,2,10,Spring,4,2
Pune,2020-08-12,41.39374953698615,107.1074608842399,37.58101560092351,53.71250626285243,21.92256925196451,3.1592149984860742,0.06552022945828984,3.8110114258286383,79.94959658305967,3.011487904816036,2.2531881241479486,0.9387732031305438,57.73,2020,8,12,2,33,Summer,9,3
Jaipur,2018-03-11,104.41317062213359,36.790857034346246,0.5317833683567972,52.170498187271384,48.255237035676615,0.951119577717631,0.2893854416319965,6.085994436242139,34.594613178487194,1.5610218649546224,13.965531837682201,0.3786355079513736,58.68,2018,3,11,6,10,Spring,5,2
Jaipur,2016-01-11,17.544669899825557,42.93224467332998,59.044274443775215,9.662852955728745,41.71569517760268,10.44579755819502,1.5754946113816999,14.718884850719176,34.82597032183289,1.8092355204601565,14.534382665182797,15.238310232594356,24.07,2016,1,11,0,2,Winter,5,4
Lucknow,2020-07-26,12.166875376769182,74.63789478010243,25.535537678037898,39.345407594052276,44.275280571447055,0.42917475687768836,0.2623105816427979,19.096278043003114,67.03015462243454,1.054079568300229,29.98477531935597,15.122448969095439,37.56,2020,7,26,6,30,Summer,7,3
Hyderabad,2021-06-29,15.146620401064245,15.610407194186816,1.7194656367658678,33.445669097926015,84.8178849256004,9.596345651296371,0.9853373070136524,1.2580798876674875,18.175065991503256,0.40840611469130295,22.17280336019897,1.9672634968871594,16.66,2021,6,29,1,26,Summer,4,3
Delhi,2015-05-26,23.625874579394548,75.63465085168077,22.211941179192607,19.24648397867574,5.1601992254566635,34.36591236602101,1.8007433627329046,0.6665761049117848,46.5156831408695,1.5396086625299534,1.0003580946861828,7.800130349003029,35.68,2015,5,26,1,22,Spring,3,2
Bengaluru,2020-06-04,34.09667749781967,24.840258368433492,20.821591782358123,6.7489169396738,29.539315213097023,20.709218580046247,0.5527415673250333,24.06600085367941,38.56687771349104,1.1053852522200458,6.061927977019535,10.300118613404392,25.7,2020,6,4,3,23,Summer,1,3
Jaipur,2015-10-20,29.34877202904723,105.54710790249557,4.938193475901743,65.85046940601788,51.7089097208118,43.22425230274429,1.6589352953552199,18.680598132234767,51.669914202131025,9.231341201657232,12.140015178103585,3.1250793665483867,54.4,2015,10,20,1,43,Monsoon,5,1
Hyderabad,2016-03-07,17.840073109519402,157.8465124366483,28.413302526773094,33.9822503898971,40.437074277834995,3.8552906959504596,1.3050845380361258,8.815288553043484,37.77779421182145,8.622638373937237,30.49942823247772,1.2660625366426728,78.19,2016,3,7,0,10,Spring,4,2
Chennai,2016-12-05,35.52270279583584,33.514634012122535,1.821805396128958,19.76899957447474,23.791058101636395,11.360032570324114,0.8668887533253617,16.930116854912594,5.0,3.0977765210048185,0.8900031888324937,0.6951887803439032,26.44,2016,12,5,0,49,Winter,2,4
Ahmedabad,2023-03-16,38.103605097273366,21.226478444879056,13.445145292752077,36.60330388545646,0.6905093259798366,5.753634305381359,0.9937523489075317,20.855274934086463,12.121057564951627,7.020901703184267,4.592342262757648,0.7588979653622923,27.94,2023,3,16,3,11,Spring,0,2
Chennai,2020-06-21,58.07998673015736,48.137618384598476,0.19945540679300555,40.578096418260166,2.4942661267196917,10.2129380714956,1.7667700754649482,7.147290111125815,94.85253510877853,4.174219551060904,6.777144849418589,7.9711003356679955,49.89,2020,6,21,6,25,Summer,2,3
Hyderabad,2022-03-17,104.41317062213359,45.34582686983347,62.05510354743852,20.27823817760254,5.0652422765496405,12.215350446978718,0.6708306034770204,13.380716734589992,8.850180385926006,1.27344606756461,5.331465483099426,2.425917838867227,54.48,2022,3,17,3,11,Spring,4,2
Mumbai,2016-02-03,24.75147215839062,86.70457730295126,27.8513705944775,7.56324213901292,16.81671905432452,0.552856266310576,2.4464867883131323,24.551546429367043,22.370330522681048,2.7782707768992045,6.083988411948269,5.912812423021695,37.39,2016,2,3,2,5,Winter,8,4
Mumbai,2022-11-04,87.56527146795204,64.31821789471017,3.459754881190289,77.11479450209336,5.006815573454432,3.98403716406566,2.009701472640457,2.8332612665853594,15.452449186803099,0.7466288499468727,4.606112991547779,3.8684622783379083,69.76,2022,11,4,4,44,Autumn,8,0
Hyderabad,2017-08-21,34.90918847849679,44.370232355432286,8.361101806074872,4.995575449342481,22.210771819751894,18.300149689109144,2.353048433700876,8.24409348817215,5.0,3.486652945069499,30.49942823247772,2.509894197945161,26.56,2017,8,21,0,34,Summer,4,3
Lucknow,2023-10-17,9.75855962438934,58.173476534152954,3.5004621749784204,21.74725140726074,7.871847980730038,22.237323588718592,1.5364654321442621,20.23438723995269,6.996556390504974,0.13752739022120394,16.257948556264918,0.6608943338392668,24.45,2023,10,17,1,42,Monsoon,7,1
Lucknow,2021-02-12,104.41317062213359,24.890676844081074,29.10152773638309,32.11618670695424,60.41379541529973,12.640424909789951,0.7155317701531645,11.409721575755075,24.811192941461137,5.339642379240388,13.343089709866597,2.028193023006088,63.28,2021,2,12,4,6,Winter,7,4
Jaipur,2020-08-03,104.41317062213359,97.55833730143667,1.2140394114944058,16.287703504282263,82.06920045166552,4.737705673625697,0.6428976072079162,17.169409258514364,21.78226552705687,2.6256610396408755,5.288221917505468,9.168345301516919,83.03875,2020,8,3,0,32,Summer,5,3
Pune,2020-01-03,54.34090088006233,157.8465124366483,36.702525927259856,19.332865355983444,19.748745316770822,7.790028841107329,1.592631087718877,11.032727950814643,72.6474230762932,0.18064634679590083,21.330413327257087,8.340579850643358,73.37,2020,1,3,4,1,Winter,9,4
Bengaluru,2020-10-09,35.58157584810554,23.610275116113066,57.01406326734862,66.46748807999538,28.642859057653865,1.514499607902205,0.21044564205834493,0.4931553948006916,25.370725833179243,6.161582573414101,0.9798697515135989,0.1438937814058523,31.02,2020,10,9,4,41,Monsoon,1,1
Jaipur,2017-07-27,26.65231335388659,18.074876146049405,22.57903477614834,31.092307978572517,120.86123855419754,45.100443878122334,2.5714840660498837,0.44368433387443856,36.93479073530263,6.303869318348741,1.5480584169933445,0.7557226047916181,23.53,2017,7,27,3,30,Summer,5,3
Chennai,2016-12-10,22.847498223567044,41.20411381611457,4.789662612814366,20.615010417700503,30.67241667958084,30.45148394752739,0.6938519353508747,41.96178724314042,19.426671347392038,5.748212020312536,30.49942823247772,7.050911430822342,27.97,2016,12,10,5,49,Winter,2,4
Bengaluru,2017-03-17,87.23110731100601,23.218994357631466,8.928557744935638,4.121004293853964,120.86123855419754,1.0177976787683363,1.4928872336064378,41.96178724314042,71.42452008945985,4.4656720614269405,8.369905384635484,2.045354729419542,49.18,2017,3,17,4,11,Spring,1,2
Chennai,2019-01-03,32.660990332159564,22.34600642903558,12.97265143544733,0.22094034035437374,6.1321545780276985,2.7316556682568045,1.03691514112953,3.5602030124182646,24.26648147520238,3.398916391930699,1.7370809023795286,5.158382595245139,20.39,2019,1,3,3,1,Winter,2,4
Lucknow,2018-08-18,104.41317062213359,55.63322927949716,18.558400424006376,4.004865848949662,79.28574681025472,13.051646716462617,1.0988505254223333,2.3931268009618334,24.811192941461137,1.5170621508743838,29.787907500350457,4.135401715062072,61.92,2018,8,18,5,33,Summer,7,3
Hyderabad,2015-01-11,34.05203964477538,54.38368446211167,22.092391314299647,77.11479450209336,27.50275096748596,3.967885425667423,2.0091513514199537,0.27459566710242467,22.719641199592697,0.4397254259326596,30.49942823247772,5.278731264807038,43.14,2015,1,11,6,2,Winter,4,4
Pune,2017-12-21,23.810404410629584,60.54256493297533,16.158357347316908,43.32873798369935,0.9190420302762559,40.86285335321964,1.477939013604625,3.944975680278872,61.4536434740586,1.0223004907435393,21.327838238748345,0.2759599533651801,35.95,2017,12,21,3,51,Winter,9,4
Chennai,2020-02-12,20.46998421185159,70.90066741011972,8.656127571230646,77.11479450209336,120.86123855419754,21.133657689299234,0.4321412127024695,6.104901557101367,46.30374497634191,1.2788888575762514,2.725410845582761,13.376889424075829,45.71,2020,2,12,2,7,Winter,2,4
Lucknow,2021-03-23,18.265739227219573,36.81443646755283,44.31297581334785,1.090855849882043,120.86123855419754,4.788447937249729,0.11568759078631438,4.141098421587178,82.50056508778317,1.3298582712928466,3.264145652769809,0.1059626675944908,24.48,2021,3,23,1,12,Spring,7,2
Pune,2023-10-30,49.964695254955174,23.29758793527165,1.6979172276414556,34.203698476565094,19.333012578739403,0.09180151291133835,2.7510681838426763,23.946651141194735,9.04191963817131,2.5006063014589985,5.2251510118720566,0.04032465141479645,33.12,2023,10,30,0,44,Monsoon,9,1
